challenge,metabolite,platform,super_pathway,sub_pathway,p_value,mean_response,significant
OGTT,C14:1 (tetradecenoylcarnitine),Biocrates p150 [t-ms],Lipid,Long Chain Acylcarnitines,9.56393203915496e-07,-3.68749577143389,TRUE
OGTT,C14:1-OH (hydroxytetradecenoylcarnitine),Biocrates p150 [t-ms],Lipid,Long Chain Acylcarnitines,4.48582934600293e-07,-6.43042951848064,TRUE
OGTT,C14:2 (tetradecadienylcarnitine),Biocrates p150 [t-ms],Lipid,Long Chain Acylcarnitines,1.79716720022488e-14,-5.98605101768707,TRUE
OGTT,C16 (hexadecanoylcarnitine),Biocrates p150 [t-ms],Lipid,Long Chain Acylcarnitines,2.04139741803923e-11,-3.51635472895825,TRUE
OGTT,C16-OH (hydroxyhexadecanoylcarnitine),Biocrates p150 [t-ms],Lipid,Long Chain Acylcarnitines,0.107345331935337,-7.28652267316589,FALSE
OGTT,C16:1-OH (hexadecenoylcarnitine),Biocrates p150 [t-ms],Lipid,Long Chain Acylcarnitines,0.000107093880305076,-6.88534784862986,FALSE
OGTT,C16:2 (hexadecadienylcarnitine),Biocrates p150 [t-ms],Lipid,Long Chain Acylcarnitines,2.89805757451978e-07,-7.52379343866712,TRUE
OGTT,C16:2-OH (hydroxyhexadecadienylcarnitine),Biocrates p150 [t-ms],Lipid,Long Chain Acylcarnitines,0.152234527245681,-6.40706977751577,FALSE
OGTT,C18 (octadecanoylcarnitine),Biocrates p150 [t-ms],Lipid,Long Chain Acylcarnitines,0.0194200590229498,-4.68687269525299,FALSE
OGTT,C18:1 (octadecenoylcarnitine),Biocrates p150 [t-ms],Lipid,Long Chain Acylcarnitines,2.95428147772868e-12,-3.62553411168382,TRUE
OGTT,C18:2 (octadecadienylcarnitine),Biocrates p150 [t-ms],Lipid,Long Chain Acylcarnitines,5.13325787543768e-05,-4.96296470461941,TRUE
OGTT,C2 (acetylcarnitine),Biocrates p150 [t-ms],Lipid,Short Chain Acylcarnitines,1.25030909860194e-19,2.24607104420479,TRUE
OGTT,C3 (propionylcarnitine),Biocrates p150 [t-ms],Lipid,Short Chain Acylcarnitines,6.67364871876183e-10,-1.37754684226626,TRUE
OGTT,C4 (butyrylcarnitine),Biocrates p150 [t-ms],Lipid,Short Chain Acylcarnitines,4.20229155759339e-06,-2.4523616805196,TRUE
OGTT,C4:1-DC (fumarylcarnitine) and C6 (hexanoylcarnitine),Biocrates p150 [t-ms],Lipid,Short Chain Acylcarnitines,7.86148651006192e-07,-4.52592719258069,TRUE
OGTT,C5 (valerylcarnitine),Biocrates p150 [t-ms],Lipid,Short Chain Acylcarnitines,0.000272914410234175,-2.88085581449595,FALSE
OGTT,C5:1( tiglylcarnitine),Biocrates p150 [t-ms],Lipid,Short Chain Acylcarnitines,0.306356321492164,-5.24075469567721,FALSE
OGTT,C5:1-DC (glutaconylcarnitine),Biocrates p150 [t-ms],Lipid,Short Chain Acylcarnitines,0.499338045416467,-6.21736976953918,FALSE
OGTT,C6-OH (glutarylcarnitine) and C5-DC (hydroxyhexanoylcarnitine),Biocrates p150 [t-ms],Lipid,Short Chain Acylcarnitines,0.123231328746472,-5.4250976870981,FALSE
OGTT,C7-DC (pimelylcarnitine),Biocrates p150 [t-ms],Lipid,Medium chain Acylcarnitines,3.79438806413062e-08,-5.05406795215626,TRUE
OGTT,C8 (octanoylcarnitine),Biocrates p150 [t-ms],Lipid,Long Chain Acylcarnitines,2.69924950585552e-08,-3.22340178787019,TRUE
OGTT,C8:1 (octenoylcarnitine),Biocrates p150 [t-ms],Lipid,Medium chain Acylcarnitines,0.00850996734127089,-3.75914913584529,FALSE
OGTT,DSGEGDFXAEGGGVR*,Metabolon HD4 [nt-ms],Peptide,Fibrinogen Cleavage Peptide,9.46338060228131e-07,0.862453457067896,TRUE
OGTT,EDTA,Metabolon HD4 [nt-ms],Xenobiotics,Chemical,0.132781024353747,-0.0382743710561892,FALSE
OGTT,H1 (hexose),Biocrates p150 [t-ms],Carbohydrate,,5.23508242464065e-19,12.3278392494153,TRUE
OGTT,N-acetyl-1-methylhistidine*,Metabolon HD4 [nt-ms],Amino Acid,Histidine Metabolism,0.861269057905424,0.112383739024322,FALSE
OGTT,N-acetyl-3-methylhistidine*,Metabolon HD4 [nt-ms],Amino Acid,Histidine Metabolism,0.289253469616835,0.60261447438244,FALSE
OGTT,N-acetyl-aspartyl-glutamate (NAAG),Metabolon HD4 [nt-ms],Amino Acid,Glutamate Metabolism,0.893160073553683,-0.0966607535364467,FALSE
OGTT,N-acetyl-beta-alanine,Metabolon HD4 [nt-ms],Nucleotide,"Pyrimidine Metabolism, Uracil containing",0.022422613367308,-0.0501945131333377,FALSE
OGTT,N-acetyl-cadaverine,Metabolon HD4 [nt-ms],Amino Acid,Lysine Metabolism,0.540988925726531,0.326321497856452,FALSE
OGTT,N-acetylalanine,Metabolon HD4 [nt-ms],Amino Acid,Alanine and Aspartate Metabolism,0.304801430189599,-0.0679868927113553,FALSE
OGTT,N-acetylalliin,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,4.21186726829228e-07,1.06163005982842,TRUE
OGTT,N-acetylarginine,Metabolon HD4 [nt-ms],Amino Acid,Urea cycle; Arginine and Proline Metabolism,0.126974009583511,0.0109203095966591,FALSE
OGTT,N-acetylaspartate (NAA),Metabolon HD4 [nt-ms],Amino Acid,Alanine and Aspartate Metabolism,0.262961920823776,-0.0334399704065023,FALSE
OGTT,N-acetylcarnosine,Metabolon HD4 [nt-ms],Peptide,Dipeptide Derivative,0.000156388156764568,0.00959440004771784,FALSE
OGTT,N-acetylcitrulline,Metabolon HD4 [nt-ms],Amino Acid,Urea cycle; Arginine and Proline Metabolism,0.418861433389685,-0.408522842011637,FALSE
OGTT,N-acetylglucosaminylasparagine,Metabolon HD4 [nt-ms],Carbohydrate,Aminosugar Metabolism,0.750766539286671,-0.0624604292672534,FALSE
OGTT,N-acetylglutamate,Metabolon HD4 [nt-ms],Amino Acid,Glutamate Metabolism,2.68447569438812e-06,-0.544359878527609,TRUE
OGTT,N-acetylglutamine,Metabolon HD4 [nt-ms],Amino Acid,Glutamate Metabolism,0.967403628318599,-0.057946843459467,FALSE
OGTT,N-acetylglycine,Metabolon HD4 [nt-ms],Amino Acid,"Glycine, Serine and Threonine Metabolism",7.86568478943725e-05,-0.468705935276138,TRUE
OGTT,N-acetylhistidine,Metabolon HD4 [nt-ms],Amino Acid,Histidine Metabolism,0.531077629609901,-0.0803885551320242,FALSE
OGTT,N-acetylisoleucine,Metabolon HD4 [nt-ms],Amino Acid,"Leucine, Isoleucine and Valine Metabolism",0.151832583926934,-0.343274766300779,FALSE
OGTT,N-acetylkynurenine (2),Metabolon HD4 [nt-ms],Amino Acid,Tryptophan Metabolism,0.000138808020627523,-0.110150284406005,FALSE
OGTT,N-acetylleucine,Metabolon HD4 [nt-ms],Amino Acid,"Leucine, Isoleucine and Valine Metabolism",2.92349999171796e-06,-0.421255421578279,TRUE
OGTT,N-acetylmethionine,Metabolon HD4 [nt-ms],Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",0.663159277387604,-0.153016333541326,FALSE
OGTT,N-acetylneuraminate,Metabolon HD4 [nt-ms],Carbohydrate,Aminosugar Metabolism,0.281511491196311,-0.0684460932149694,FALSE
OGTT,N-acetylphenylalanine,Metabolon HD4 [nt-ms],Amino Acid,Phenylalanine and Tyrosine Metabolism,0.0658409057766295,-0.275145114186375,FALSE
OGTT,N-acetylputrescine,Metabolon HD4 [nt-ms],Amino Acid,Polyamine Metabolism,0.316340413552341,0.00503410868392361,FALSE
OGTT,N-acetylserine,Metabolon HD4 [nt-ms],Amino Acid,"Glycine, Serine and Threonine Metabolism",0.132946944303569,5.64694771566216e-05,FALSE
OGTT,N-acetyltaurine,Metabolon HD4 [nt-ms],Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",0.0852487015902173,-0.052281678542758,FALSE
OGTT,N-acetylthreonine,Metabolon HD4 [nt-ms],Amino Acid,"Glycine, Serine and Threonine Metabolism",0.549734849864085,-0.0610863098507897,FALSE
OGTT,N-acetyltryptophan,Metabolon HD4 [nt-ms],Amino Acid,Tryptophan Metabolism,0.00777256158425503,0.0263345277313062,FALSE
OGTT,N-acetyltyrosine,Metabolon HD4 [nt-ms],Amino Acid,Phenylalanine and Tyrosine Metabolism,0.0146833197077214,-0.145872745801715,FALSE
OGTT,N-acetylvaline,Metabolon HD4 [nt-ms],Amino Acid,"Leucine, Isoleucine and Valine Metabolism",0.002352506787993,-0.14796620364884,FALSE
OGTT,N-delta-acetylornithine,Metabolon HD4 [nt-ms],Amino Acid,Urea cycle; Arginine and Proline Metabolism,0.00835148000704236,-0.0873174205788378,FALSE
OGTT,N-formylmethionine,Metabolon HD4 [nt-ms],Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",0.502558892244926,-0.130554076953491,FALSE
OGTT,N-formylphenylalanine,Metabolon HD4 [nt-ms],Amino Acid,Phenylalanine and Tyrosine Metabolism,0.0836890401205173,-0.444856687638106,FALSE
OGTT,N-methyl-4-aminobutyric acid,Metabolon HD4 [nt-ms],Amino Acid,Glutamate Metabolism,0.0227003754909922,-0.0935242028607193,FALSE
OGTT,N-methylpipecolate,Metabolon HD4 [nt-ms],Xenobiotics,Chemical,0.27170671558051,0.0366554154714807,FALSE
OGTT,N-methylproline,Metabolon HD4 [nt-ms],Amino Acid,Urea cycle; Arginine and Proline Metabolism,0.0738279764449874,0.0333895997291764,FALSE
OGTT,N-palmitoyl glycine,Metabolon HD4 [nt-ms],Lipid,Fatty Acid Metabolism(Acyl Glycine),0.00111713283840958,-0.0428982266028331,FALSE
OGTT,N1-Methyl-2-pyridone-5-carboxamide,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,0.000485568022074918,-0.262355187318363,FALSE
OGTT,N1-methyladenosine,Metabolon HD4 [nt-ms],Nucleotide,"Purine Metabolism, Adenine containing",0.355109848809885,-0.066959072740302,FALSE
OGTT,"N2,N2-dimethylguanosine",Metabolon HD4 [nt-ms],Nucleotide,"Purine Metabolism, Guanine containing",0.142692915157575,-0.0230073735986359,FALSE
OGTT,"N2,N5-diacetylornithine",Metabolon HD4 [nt-ms],Amino Acid,Urea cycle; Arginine and Proline Metabolism,0.726260431246997,0.277711834980633,FALSE
OGTT,N4-acetylcytidine,Metabolon HD4 [nt-ms],Nucleotide,"Pyrimidine Metabolism, Cytidine containing",0.878672119041815,-0.228795951785785,FALSE
OGTT,"N6,N6,N6-trimethyllysine",Metabolon HD4 [nt-ms],Amino Acid,Lysine Metabolism,0.000184370886623844,0.103322101326972,FALSE
OGTT,N6-acetyllysine,Metabolon HD4 [nt-ms],Amino Acid,Lysine Metabolism,0.00130226931576341,-0.210118121347479,FALSE
OGTT,N6-carbamoylthreonyladenosine,Metabolon HD4 [nt-ms],Nucleotide,"Purine Metabolism, Adenine containing",0.214215725396429,-0.0638017230084034,FALSE
OGTT,N6-succinyladenosine,Metabolon HD4 [nt-ms],Nucleotide,"Purine Metabolism, Adenine containing",0.385683086127879,-0.0923555361591326,FALSE
OGTT,O-acetylhomoserine,Metabolon HD4 [nt-ms],Amino Acid,"Glycine, Serine and Threonine Metabolism",1.55181134277819e-32,1.96339548719114,TRUE
OGTT,O-methylcatechol sulfate,Metabolon HD4 [nt-ms],Xenobiotics,Benzoate Metabolism,1.19316290040443e-15,0.138503741353719,TRUE
OGTT,O-sulfo-L-tyrosine,Metabolon HD4 [nt-ms],Xenobiotics,Chemical,0.617692580621464,0.12224446873853,FALSE
OGTT,PC aa C28:1,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.64052698060595,1.52025796940697,FALSE
OGTT,PC aa C30:0,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.118589758283938,2.05976914385504,FALSE
OGTT,PC aa C32:0,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.803251837437161,3.70758526089135,FALSE
OGTT,PC aa C32:1,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.106890585247869,3.79526003966102,FALSE
OGTT,PC aa C32:2,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.0757564274189383,1.62895957354797,FALSE
OGTT,PC aa C32:3,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.117778335109601,-1.16002652554834,FALSE
OGTT,PC aa C34:1,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.743860714557221,7.53748659274727,FALSE
OGTT,PC aa C34:2,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.0806717915510098,8.26190079816631,FALSE
OGTT,PC aa C34:3,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.00656314612223489,3.85146362876056,FALSE
OGTT,PC aa C34:4,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.128431399108637,0.783473604597645,FALSE
OGTT,PC aa C36:0,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.225624800630369,1.39667085694562,FALSE
OGTT,PC aa C36:1,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.619007986598706,5.3787766225934,FALSE
OGTT,PC aa C36:2,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.149077045552452,7.5278088093844,FALSE
OGTT,PC aa C36:3,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.234647240672019,6.93774294101919,FALSE
OGTT,PC aa C36:4,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.521297171111239,7.43899272728754,FALSE
OGTT,PC aa C36:5,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.327015667922162,4.64531352773135,FALSE
OGTT,PC aa C36:6,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.186920861397085,-0.0687470228292807,FALSE
OGTT,PC aa C38:0,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.603891281586079,1.7391356594485,FALSE
OGTT,PC aa C38:3,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.877911480027033,5.36991342074116,FALSE
OGTT,PC aa C38:4,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.699048338895827,6.54700075428841,FALSE
OGTT,PC aa C38:5,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.844514557995899,5.76421403781013,FALSE
OGTT,PC aa C38:6,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.828689786457501,6.28865372244084,FALSE
OGTT,PC aa C40:1,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.10852757583467,-0.961817873810662,FALSE
OGTT,PC aa C40:2,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.101395922041829,-1.42002029040559,FALSE
OGTT,PC aa C40:3,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.118644516823681,-0.627590693403367,FALSE
OGTT,PC aa C40:4,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.644708371876484,1.67572000989212,FALSE
OGTT,PC aa C40:5,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.735995838811799,3.22122469796872,FALSE
OGTT,PC aa C40:6,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.443900767004669,4.48996067812919,FALSE
OGTT,PC aa C42:0,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.46130474347327,-0.713130265206498,FALSE
OGTT,PC aa C42:1,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.30738709307099,-1.7034771072131,FALSE
OGTT,PC aa C42:2,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.212289757012029,-2.12144377115766,FALSE
OGTT,PC aa C42:4,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.578198341734015,-2.24546373211236,FALSE
OGTT,PC aa C42:5,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.578061647706091,-1.39478262560483,FALSE
OGTT,PC aa C42:6,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.225662911570907,-0.635111939536761,FALSE
OGTT,PC ae C30:0,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.00815002717081447,-0.932390854451915,FALSE
OGTT,PC ae C32:1,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.389841452181368,1.43710323897998,FALSE
OGTT,PC ae C32:2,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.0437057171339989,-0.499969189706963,FALSE
OGTT,PC ae C34:0,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.370117575948956,0.644989961694165,FALSE
OGTT,PC ae C34:1,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.679753572601814,3.26911673023928,FALSE
OGTT,PC ae C34:2,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.487643192305457,3.49666274834783,FALSE
OGTT,PC ae C34:3,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.898939390167607,3.00511208598627,FALSE
OGTT,PC ae C36:1,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.392636918365454,2.89121804380997,FALSE
OGTT,PC ae C36:2,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.0763584030308824,3.80209206060863,FALSE
OGTT,PC ae C36:3,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.580481905736709,2.95049805195128,FALSE
OGTT,PC ae C36:4,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.618571621040889,4.24773976211257,FALSE
OGTT,PC ae C36:5,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.798375692401887,3.6631366073341,FALSE
OGTT,PC ae C38:0,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.323714384872864,1.24745495673983,FALSE
OGTT,PC ae C38:2,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.0329605539356163,1.15377118654449,FALSE
OGTT,PC ae C38:3,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.496231165963642,1.90637351301479,FALSE
OGTT,PC ae C38:4,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.581903540190775,3.8580498215188,FALSE
OGTT,PC ae C38:5,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.698072334129698,4.2777503604604,FALSE
OGTT,PC ae C38:6,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.604888027871604,2.98684886573447,FALSE
OGTT,PC ae C40:1,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.0162160597119211,0.799557235843694,FALSE
OGTT,PC ae C40:2,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.451462426234969,0.967137906863548,FALSE
OGTT,PC ae C40:3,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.40469778296948,0.175749981002948,FALSE
OGTT,PC ae C40:4,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.539096225013377,1.36227685927725,FALSE
OGTT,PC ae C40:5,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.468765886773514,1.81965498236837,FALSE
OGTT,PC ae C40:6,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.660709168395816,2.32031474587646,FALSE
OGTT,PC ae C42:0,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.212490570855677,-0.680576636219916,FALSE
OGTT,PC ae C42:1,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.352737114909826,-1.23740396213369,FALSE
OGTT,PC ae C42:2,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.172774440462114,-0.515421005402232,FALSE
OGTT,PC ae C42:3,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.334463018383313,-0.175366850472154,FALSE
OGTT,PC ae C42:4,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.52254152333633,-0.00476473135574805,FALSE
OGTT,PC ae C42:5,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.410733261927046,1.2526117090137,FALSE
OGTT,PC ae C44:3,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.0938371850512809,-2.78078752800022,FALSE
OGTT,PC ae C44:4,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.811472762294965,-1.21895650008882,FALSE
OGTT,PC ae C44:5,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.84064447669485,1.0881273861429,FALSE
OGTT,PC ae C44:6,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.786279090833739,0.430676706854055,FALSE
OGTT,S-1-pyrroline-5-carboxylate,Metabolon HD4 [nt-ms],Amino Acid,Glutamate Metabolism,0.243292353833618,0.0288163576166618,FALSE
OGTT,S-adenosylhomocysteine (SAH),Metabolon HD4 [nt-ms],Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",0.313737312444998,-0.0951148181002201,FALSE
OGTT,S-allylcysteine,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,1.31016253450474e-05,1.38724197264199,TRUE
OGTT,S-methylcysteine,Metabolon HD4 [nt-ms],Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",0.502033358035951,0.286607723892394,FALSE
OGTT,SM (OH) C14:1,Biocrates p150 [t-ms],Lipid,Sphingolipids,0.842751535484503,2.2627222513103,FALSE
OGTT,SM (OH) C16:1,Biocrates p150 [t-ms],Lipid,Sphingolipids,0.890344482257545,1.53082983343494,FALSE
OGTT,SM (OH) C22:1,Biocrates p150 [t-ms],Lipid,Sphingolipids,0.834370790633202,3.43997580850411,FALSE
OGTT,SM (OH) C22:2,Biocrates p150 [t-ms],Lipid,Sphingolipids,0.770304387710401,3.23702572044625,FALSE
OGTT,SM (OH) C24:1,Biocrates p150 [t-ms],Lipid,Sphingolipids,0.418486961712521,0.249216393924438,FALSE
OGTT,SM C16:0,Biocrates p150 [t-ms],Lipid,Sphingolipids,0.950614264549359,6.37819077699833,FALSE
OGTT,SM C16:1,Biocrates p150 [t-ms],Lipid,Sphingolipids,0.865531278135546,3.56216092080239,FALSE
OGTT,SM C18:0,Biocrates p150 [t-ms],Lipid,Sphingolipids,0.512324976792329,4.16042058302499,FALSE
OGTT,SM C18:1,Biocrates p150 [t-ms],Lipid,Sphingolipids,0.465831268729755,3.0319850664611,FALSE
OGTT,SM C20:2,Biocrates p150 [t-ms],Lipid,Sphingolipids,0.426373703363061,-1.65679213109278,FALSE
OGTT,SM C24:0,Biocrates p150 [t-ms],Lipid,Sphingolipids,0.892157073738495,4.13055736308854,FALSE
OGTT,SM C24:1,Biocrates p150 [t-ms],Lipid,Sphingolipids,0.881362554195134,5.41620379468462,FALSE
OGTT,SM C26:1,Biocrates p150 [t-ms],Lipid,Sphingolipids,0.947440114058109,-1.3961380782616,FALSE
OGTT,acetoacetate,Metabolon HD4 [nt-ms],Lipid,Ketone Bodies,0.0394835554543095,-1.2262375749843,FALSE
OGTT,acetylcarnitine,Metabolon HD4 [nt-ms],Lipid,Fatty Acid Metabolism(Acyl Carnitine),8.65994736815604e-09,-0.495151041377346,TRUE
OGTT,acisoga,Metabolon HD4 [nt-ms],Amino Acid,Polyamine Metabolism,0.509014884761495,0.308462037245223,FALSE
OGTT,adenine,Metabolon HD4 [nt-ms],Nucleotide,"Purine Metabolism, Adenine containing",0.549729991593823,-0.111416135298214,FALSE
OGTT,"adenosine 3',5'-cyclic monophosphate (cAMP)",Metabolon HD4 [nt-ms],Nucleotide,"Purine Metabolism, Adenine containing",8.10893409041717e-05,-0.313814106051161,FALSE
OGTT,adenosine 5'-monophosphate (AMP),Metabolon HD4 [nt-ms],Nucleotide,"Purine Metabolism, Adenine containing",0.000472433584095969,0.011506446905045,FALSE
OGTT,adenosine,Metabolon HD4 [nt-ms],Nucleotide,"Purine Metabolism, Adenine containing",0.00670129160603594,-0.0256895647684125,FALSE
OGTT,adipoylcarnitine,Metabolon HD4 [nt-ms],Lipid,Fatty Acid Metabolism(Acyl Carnitine),2.96547621242301e-05,-0.418344889333865,TRUE
OGTT,alanine,Metabolon HD4 [nt-ms],Amino Acid,Alanine and Aspartate Metabolism,0.164403177406593,-0.0656271034500505,FALSE
OGTT,allantoin,Metabolon HD4 [nt-ms],Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",0.401244997226411,-0.00229277154120127,FALSE
OGTT,alliin,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,2.88992231618899e-05,0.96101621770695,TRUE
OGTT,alpha-hydroxyisocaproate,Metabolon HD4 [nt-ms],Amino Acid,"Leucine, Isoleucine and Valine Metabolism",3.51518567327697e-10,-0.498562855152448,TRUE
OGTT,alpha-hydroxyisovalerate,Metabolon HD4 [nt-ms],Amino Acid,"Leucine, Isoleucine and Valine Metabolism",0.916445165328737,-0.369153221474423,FALSE
OGTT,alpha-ketobutyrate,Metabolon HD4 [nt-ms],Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",0.000654911677148104,-0.657928295323439,FALSE
OGTT,alpha-ketoglutarate,Metabolon HD4 [nt-ms],Energy,TCA Cycle,0.205569166069476,-0.172874749290895,FALSE
OGTT,alpha-tocopherol,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Tocopherol Metabolism,0.223670216649553,-0.0801382891351007,FALSE
OGTT,andro steroid monosulfate (1)*,Metabolon HD4 [nt-ms],Lipid,Steroid,0.878098731505333,-0.0742439846883199,FALSE
OGTT,androsterone sulfate,Metabolon HD4 [nt-ms],Lipid,Steroid,0.863880545908633,-0.136884749583193,FALSE
OGTT,arabitol/xylitol,Metabolon HD4 [nt-ms],Carbohydrate,Pentose Metabolism,0.0352456907647829,0.0670895263376348,FALSE
OGTT,arabonate/xylonate,Metabolon HD4 [nt-ms],Carbohydrate,Pentose Metabolism,0.0655881057500255,0.223349689566429,FALSE
OGTT,arginine,Biocrates p150 [t-ms],Amino Acid,,1.26541790453469e-19,6.32180166016448,TRUE
OGTT,arginine,Metabolon HD4 [nt-ms],Amino Acid,Urea cycle; Arginine and Proline Metabolism,1.09197694111503e-07,-0.0122014181496202,TRUE
OGTT,argininosuccinate,Metabolon HD4 [nt-ms],Amino Acid,Urea cycle; Arginine and Proline Metabolism,0.0237838147582866,-0.111711276237864,FALSE
OGTT,asparagine,Metabolon HD4 [nt-ms],Amino Acid,Alanine and Aspartate Metabolism,1.25840121304552e-09,-0.113302862836328,TRUE
OGTT,aspartate,Metabolon HD4 [nt-ms],Amino Acid,Alanine and Aspartate Metabolism,0.381654765657011,-0.0271671074092637,FALSE
OGTT,azelate (nonanedioate),Metabolon HD4 [nt-ms],Lipid,"Fatty Acid, Dicarboxylate",0.295437576846279,-0.335028556375309,FALSE
OGTT,benzoate,Metabolon HD4 [nt-ms],Xenobiotics,Benzoate Metabolism,0.485873920069308,0.00800691446026472,FALSE
OGTT,beta-alanine,Metabolon HD4 [nt-ms],Nucleotide,"Pyrimidine Metabolism, Uracil containing",0.511400654526777,0.0245080219146297,FALSE
OGTT,beta-hydroxyisovalerate,Metabolon HD4 [nt-ms],Amino Acid,"Leucine, Isoleucine and Valine Metabolism",3.26035174572927e-06,-0.255516934639017,TRUE
OGTT,betaine,Metabolon HD4 [nt-ms],Amino Acid,"Glycine, Serine and Threonine Metabolism",0.0149542753143125,0.0454797067561484,FALSE
