metabolite,platform_name,super_pathway,sub_pathway,significant_any_challenge,significant_fasting_pat_oltt,true_count,challenge_time,challenge,mean_response,log2_foldchange,p_value,neg_log10_p_value,abs_log2_foldchange
1-arachidoyl-gpc (20:0),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,30,PAT,-0.0538295970108375,-0.00283424015878279,0.00155668302444671,2.80779981051996,0.00283424015878279
1-arachidoyl-gpc (20:0),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,45,PAT,-0.431142010544956,-0.380146653692902,0.00155668302444671,2.80779981051996,0.380146653692902
1-arachidoyl-gpc (20:0),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,60,PAT,-0.404040197600243,-0.353044840748188,0.00155668302444671,2.80779981051996,0.353044840748188
1-arachidoyl-gpc (20:0),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,90,PAT,-0.425588212549632,-0.374592855697577,0.00155668302444671,2.80779981051996,0.374592855697577
1-arachidoyl-gpc (20:0),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,120,PAT,-0.419015617194776,-0.368020260342722,0.00155668302444671,2.80779981051996,0.368020260342722
1-arachidoyl-gpc (20:0),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,0,OLTT,0.320811583942025,0,0.114056568440863,0.94287969894078,0
1-arachidoyl-gpc (20:0),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,30,OLTT,0.64323840846924,0.322426824527215,0.114056568440863,0.94287969894078,0.322426824527215
1-arachidoyl-gpc (20:0),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,60,OLTT,0.651280596475456,0.330469012533431,0.114056568440863,0.94287969894078,0.330469012533431
1-arachidoyl-gpc (20:0),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,90,OLTT,0.662144763008516,0.341333179066492,0.114056568440863,0.94287969894078,0.341333179066492
1-arachidoyl-gpc (20:0),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,120,OLTT,0.484107670453879,0.163296086511854,0.114056568440863,0.94287969894078,0.163296086511854
1-arachidoyl-gpc (20:0),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,180,OLTT,0.536048303978326,0.215236720036301,0.114056568440863,0.94287969894078,0.215236720036301
1-arachidoyl-gpc (20:0),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,240,OLTT,0.418255494223613,0.0974439102815879,0.114056568440863,0.94287969894078,0.0974439102815879
1-arachidoyl-gpc (20:0),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,300,OLTT,0.267554628165438,-0.053256955776587,0.114056568440863,0.94287969894078,0.053256955776587
1-arachidoyl-gpc (20:0),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,360,OLTT,0.414829450005718,0.0940178660636934,0.114056568440863,0.94287969894078,0.0940178660636934
1-arachidoyl-gpc (20:0),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,420,OLTT,0.431418716744996,0.110607132802972,0.114056568440863,0.94287969894078,0.110607132802972
1-arachidoyl-gpc (20:0),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,480,OLTT,0.627027809775098,0.306216225833073,0.114056568440863,0.94287969894078,0.306216225833073
1-dihomo-linolenoyl-gpc (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,0,Fasting,0.00980404688365893,0,2.78937492301968e-07,6.55449310780092,0
1-dihomo-linolenoyl-gpc (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,120,Fasting,0.0938231348732633,0.0840190879896044,2.78937492301968e-07,6.55449310780092,0.0840190879896044
1-dihomo-linolenoyl-gpc (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,240,Fasting,-0.0337937262078456,-0.0435977730915045,2.78937492301968e-07,6.55449310780092,0.0435977730915045
1-dihomo-linolenoyl-gpc (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,360,Fasting,-0.0708312510267179,-0.0806352979103768,2.78937492301968e-07,6.55449310780092,0.0806352979103768
1-dihomo-linolenoyl-gpc (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,480,Fasting,0.228788486074157,0.218984439190498,2.78937492301968e-07,6.55449310780092,0.218984439190498
1-dihomo-linolenoyl-gpc (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,600,Fasting,0.328759037558749,0.31895499067509,2.78937492301968e-07,6.55449310780092,0.31895499067509
1-dihomo-linolenoyl-gpc (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,720,Fasting,0.431236512875497,0.421432465991838,2.78937492301968e-07,6.55449310780092,0.421432465991838
1-dihomo-linolenoyl-gpc (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,840,Fasting,0.776839175396113,0.767035128512454,2.78937492301968e-07,6.55449310780092,0.767035128512454
1-dihomo-linolenoyl-gpc (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,960,Fasting,0.804238924391286,0.794434877507627,2.78937492301968e-07,6.55449310780092,0.794434877507627
1-dihomo-linolenoyl-gpc (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,1920,Fasting,-0.282670400201382,-0.292474447085041,2.78937492301968e-07,6.55449310780092,0.292474447085041
1-dihomo-linolenoyl-gpc (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,0,PAT,-0.160880326473937,0,0.00295816582738156,2.52897748419371,0
1-dihomo-linolenoyl-gpc (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,15,PAT,-0.517467029340636,-0.356586702866699,0.00295816582738156,2.52897748419371,0.356586702866699
1-dihomo-linolenoyl-gpc (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,30,PAT,-0.585975129637466,-0.425094803163528,0.00295816582738156,2.52897748419371,0.425094803163528
1-dihomo-linolenoyl-gpc (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,45,PAT,-0.608626207800348,-0.44774588132641,0.00295816582738156,2.52897748419371,0.44774588132641
1-dihomo-linolenoyl-gpc (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,60,PAT,-0.460596997962989,-0.299716671489052,0.00295816582738156,2.52897748419371,0.299716671489052
1-dihomo-linolenoyl-gpc (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,90,PAT,-0.415964468847504,-0.255084142373566,0.00295816582738156,2.52897748419371,0.255084142373566
1-dihomo-linolenoyl-gpc (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,120,PAT,-0.189960642926965,-0.0290803164530274,0.00295816582738156,2.52897748419371,0.0290803164530274
1-dihomo-linolenoyl-gpc (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,0,OLTT,0.109876732302153,0,0.0199360836083088,1.70036015366504,0
1-dihomo-linolenoyl-gpc (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,30,OLTT,0.120647219877348,0.0107704875751952,0.0199360836083088,1.70036015366504,0.0107704875751952
1-dihomo-linolenoyl-gpc (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,60,OLTT,0.269697769053734,0.159821036751581,0.0199360836083088,1.70036015366504,0.159821036751581
1-dihomo-linolenoyl-gpc (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,90,OLTT,0.0293023433559949,-0.0805743889461583,0.0199360836083088,1.70036015366504,0.0805743889461583
1-dihomo-linolenoyl-gpc (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,120,OLTT,-0.0607797863461974,-0.170656518648351,0.0199360836083088,1.70036015366504,0.170656518648351
1-dihomo-linolenoyl-gpc (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,180,OLTT,-0.107501418655148,-0.217378150957301,0.0199360836083088,1.70036015366504,0.217378150957301
1-dihomo-linolenoyl-gpc (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,240,OLTT,-0.323579683180959,-0.433456415483112,0.0199360836083088,1.70036015366504,0.433456415483112
1-dihomo-linolenoyl-gpc (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,300,OLTT,-0.119070407895401,-0.228947140197554,0.0199360836083088,1.70036015366504,0.228947140197554
1-dihomo-linolenoyl-gpc (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,360,OLTT,0.190070440221947,0.080193707919794,0.0199360836083088,1.70036015366504,0.080193707919794
1-dihomo-linolenoyl-gpc (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,420,OLTT,0.138836345015113,0.0289596127129601,0.0199360836083088,1.70036015366504,0.0289596127129601
1-dihomo-linolenoyl-gpc (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,480,OLTT,0.405777308624476,0.295900576322323,0.0199360836083088,1.70036015366504,0.295900576322323
1-dihomo-linolenoyl-gpe (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,0,Fasting,0.218849913596906,0,1.65334339144526e-06,5.78163693619163,0
1-dihomo-linolenoyl-gpe (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,120,Fasting,-0.466608669544064,-0.68545858314097,1.65334339144526e-06,5.78163693619163,0.68545858314097
1-dihomo-linolenoyl-gpe (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,240,Fasting,-0.134380192025473,-0.353230105622378,1.65334339144526e-06,5.78163693619163,0.353230105622378
1-dihomo-linolenoyl-gpe (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,360,Fasting,-0.0215248553629833,-0.240374768959889,1.65334339144526e-06,5.78163693619163,0.240374768959889
1-dihomo-linolenoyl-gpe (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,480,Fasting,0.460429252632462,0.241579339035556,1.65334339144526e-06,5.78163693619163,0.241579339035556
1-dihomo-linolenoyl-gpe (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,600,Fasting,0.138941980590843,-0.0799079330060624,1.65334339144526e-06,5.78163693619163,0.0799079330060624
1-dihomo-linolenoyl-gpe (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,720,Fasting,0.0703192301718078,-0.148530683425098,1.65334339144526e-06,5.78163693619163,0.148530683425098
1-dihomo-linolenoyl-gpe (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,840,Fasting,0.148249274929455,-0.0706006386674502,1.65334339144526e-06,5.78163693619163,0.0706006386674502
1-dihomo-linolenoyl-gpe (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,960,Fasting,0.288333671418542,0.0694837578216369,1.65334339144526e-06,5.78163693619163,0.0694837578216369
1-dihomo-linolenoyl-gpe (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,1920,Fasting,-0.879404165120296,-1.0982540787172,1.65334339144526e-06,5.78163693619163,1.0982540787172
1-dihomo-linolenoyl-gpe (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,0,PAT,-0.14147477791496,0,0.305550968826812,0.514916334901212,0
1-dihomo-linolenoyl-gpe (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,15,PAT,0.122992624213257,0.264467402128218,0.305550968826812,0.514916334901212,0.264467402128218
1-dihomo-linolenoyl-gpe (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,30,PAT,-0.0486545655252503,0.0928202123897102,0.305550968826812,0.514916334901212,0.0928202123897102
1-dihomo-linolenoyl-gpe (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,45,PAT,-0.247572069776596,-0.106097291861636,0.305550968826812,0.514916334901212,0.106097291861636
1-dihomo-linolenoyl-gpe (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,60,PAT,0.238993803363631,0.380468581278592,0.305550968826812,0.514916334901212,0.380468581278592
1-dihomo-linolenoyl-gpe (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,90,PAT,-0.18857694758664,-0.0471021696716796,0.305550968826812,0.514916334901212,0.0471021696716796
1-dihomo-linolenoyl-gpe (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,120,PAT,0.111058232836034,0.252533010750995,0.305550968826812,0.514916334901212,0.252533010750995
1-dihomo-linolenoyl-gpe (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,0,OLTT,0.908074828584545,0,0.000650330354706582,3.18686597446526,0
1-dihomo-linolenoyl-gpe (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,30,OLTT,-0.10667074071572,-1.01474556930026,0.000650330354706582,3.18686597446526,1.01474556930026
1-dihomo-linolenoyl-gpe (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,60,OLTT,-0.431164632189949,-1.33923946077449,0.000650330354706582,3.18686597446526,1.33923946077449
1-dihomo-linolenoyl-gpe (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,90,OLTT,-0.314431366531481,-1.22250619511603,0.000650330354706582,3.18686597446526,1.22250619511603
1-dihomo-linolenoyl-gpe (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,120,OLTT,0.185744869614561,-0.722329958969984,0.000650330354706582,3.18686597446526,0.722329958969984
1-dihomo-linolenoyl-gpe (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,180,OLTT,-0.265998549055781,-1.17407337764033,0.000650330354706582,3.18686597446526,1.17407337764033
1-dihomo-linolenoyl-gpe (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,240,OLTT,-0.229951346088081,-1.13802617467263,0.000650330354706582,3.18686597446526,1.13802617467263
1-dihomo-linolenoyl-gpe (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,300,OLTT,0.161765583236251,-0.746309245348294,0.000650330354706582,3.18686597446526,0.746309245348294
1-dihomo-linolenoyl-gpe (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,360,OLTT,0.290322736648078,-0.617752091936466,0.000650330354706582,3.18686597446526,0.617752091936466
1-dihomo-linolenoyl-gpe (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,420,OLTT,0.0856654209358076,-0.822409407648737,0.000650330354706582,3.18686597446526,0.822409407648737
1-dihomo-linolenoyl-gpe (20:3n3 or 6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,480,OLTT,0.0466714546650877,-0.861403373919457,0.000650330354706582,3.18686597446526,0.861403373919457
1-dihomo-linoleoyl-gpc (20:2),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,0,Fasting,0.599454849383351,0,1.71798397250243e-07,6.76498089212656,0
1-dihomo-linoleoyl-gpc (20:2),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,120,Fasting,0.693821492477177,0.0943666430938262,1.71798397250243e-07,6.76498089212656,0.0943666430938262
1-dihomo-linoleoyl-gpc (20:2),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,240,Fasting,0.281869637337736,-0.317585212045615,1.71798397250243e-07,6.76498089212656,0.317585212045615
1-dihomo-linoleoyl-gpc (20:2),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,360,Fasting,0.0410581269982357,-0.558396722385115,1.71798397250243e-07,6.76498089212656,0.558396722385115
1-dihomo-linoleoyl-gpc (20:2),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,480,Fasting,0.26583320728626,-0.333621642097091,1.71798397250243e-07,6.76498089212656,0.333621642097091
1-dihomo-linoleoyl-gpc (20:2),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,600,Fasting,0.349347360197134,-0.250107489186216,1.71798397250243e-07,6.76498089212656,0.250107489186216
1-dihomo-linoleoyl-gpc (20:2),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,720,Fasting,0.300793884579028,-0.298660964804322,1.71798397250243e-07,6.76498089212656,0.298660964804322
1-dihomo-linoleoyl-gpc (20:2),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,840,Fasting,0.474314110880961,-0.12514073850239,1.71798397250243e-07,6.76498089212656,0.12514073850239
1-dihomo-linoleoyl-gpc (20:2),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,960,Fasting,0.524357357195524,-0.0750974921878265,1.71798397250243e-07,6.76498089212656,0.0750974921878265
1-dihomo-linoleoyl-gpc (20:2),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,1920,Fasting,-0.698472528629187,-1.29792737801254,1.71798397250243e-07,6.76498089212656,1.29792737801254
1-dihomo-linoleoyl-gpc (20:2),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,0,PAT,0.0517955677361598,0,0.0142304702156306,1.84678074934089,0
1-dihomo-linoleoyl-gpc (20:2),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,15,PAT,-0.309718496524526,-0.361514064260685,0.0142304702156306,1.84678074934089,0.361514064260685
1-dihomo-linoleoyl-gpc (20:2),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,30,PAT,-0.460592930517268,-0.512388498253427,0.0142304702156306,1.84678074934089,0.512388498253427
1-dihomo-linoleoyl-gpc (20:2),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,45,PAT,-0.487990765120996,-0.539786332857156,0.0142304702156306,1.84678074934089,0.539786332857156
1-dihomo-linoleoyl-gpc (20:2),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,60,PAT,-0.450322402401819,-0.502117970137979,0.0142304702156306,1.84678074934089,0.502117970137979
1-dihomo-linoleoyl-gpc (20:2),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,90,PAT,-0.297050008485311,-0.348845576221471,0.0142304702156306,1.84678074934089,0.348845576221471
1-dihomo-linoleoyl-gpc (20:2),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,120,PAT,-0.0478015841532556,-0.0995971518894154,0.0142304702156306,1.84678074934089,0.0995971518894154
1-dihomo-linoleoyl-gpc (20:2),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,0,OLTT,0.135026990441868,0,0.02484962449444,1.60468016955539,0
1-dihomo-linoleoyl-gpc (20:2),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,30,OLTT,0.0233920563555337,-0.111634934086334,0.02484962449444,1.60468016955539,0.111634934086334
1-dihomo-linoleoyl-gpc (20:2),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,60,OLTT,0.196172834428568,0.0611458439866998,0.02484962449444,1.60468016955539,0.0611458439866998
1-dihomo-linoleoyl-gpc (20:2),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,90,OLTT,-0.0546306060319053,-0.189657596473773,0.02484962449444,1.60468016955539,0.189657596473773
1-dihomo-linoleoyl-gpc (20:2),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,120,OLTT,-0.207065683571573,-0.342092674013441,0.02484962449444,1.60468016955539,0.342092674013441
1-dihomo-linoleoyl-gpc (20:2),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,180,OLTT,-0.233196479072204,-0.368223469514071,0.02484962449444,1.60468016955539,0.368223469514071
1-dihomo-linoleoyl-gpc (20:2),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,240,OLTT,-0.475974731401398,-0.611001721843266,0.02484962449444,1.60468016955539,0.611001721843266
1-dihomo-linoleoyl-gpc (20:2),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,300,OLTT,-0.277920645917289,-0.412947636359157,0.02484962449444,1.60468016955539,0.412947636359157
1-dihomo-linoleoyl-gpc (20:2),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,360,OLTT,-0.0267708065842929,-0.161797797026161,0.02484962449444,1.60468016955539,0.161797797026161
1-dihomo-linoleoyl-gpc (20:2),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,420,OLTT,-0.072072884842979,-0.207099875284847,0.02484962449444,1.60468016955539,0.207099875284847
1-dihomo-linoleoyl-gpc (20:2),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,480,OLTT,0.162343077956467,0.0273160875145995,0.02484962449444,1.60468016955539,0.0273160875145995
1-docosapentaenoyl-gpc (22:5n6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,0,Fasting,-0.163635690747252,0,1.01181399494566e-07,6.99489931792445,0
1-docosapentaenoyl-gpc (22:5n6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,120,Fasting,0.074943742075446,0.238579432822698,1.01181399494566e-07,6.99489931792445,0.238579432822698
1-docosapentaenoyl-gpc (22:5n6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,240,Fasting,-0.109245343836236,0.0543903469110159,1.01181399494566e-07,6.99489931792445,0.0543903469110159
1-docosapentaenoyl-gpc (22:5n6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,360,Fasting,-0.0438928659948084,0.119742824752443,1.01181399494566e-07,6.99489931792445,0.119742824752443
1-docosapentaenoyl-gpc (22:5n6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,480,Fasting,0.340785789795214,0.504421480542466,1.01181399494566e-07,6.99489931792445,0.504421480542466
1-docosapentaenoyl-gpc (22:5n6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,600,Fasting,0.427368264329071,0.591003955076323,1.01181399494566e-07,6.99489931792445,0.591003955076323
1-docosapentaenoyl-gpc (22:5n6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,720,Fasting,0.37990366614341,0.543539356890662,1.01181399494566e-07,6.99489931792445,0.543539356890662
1-docosapentaenoyl-gpc (22:5n6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,840,Fasting,0.879275950108275,1.04291164085553,1.01181399494566e-07,6.99489931792445,1.04291164085553
1-docosapentaenoyl-gpc (22:5n6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,960,Fasting,0.8210228341423,0.984658524889552,1.01181399494566e-07,6.99489931792445,0.984658524889552
1-docosapentaenoyl-gpc (22:5n6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,1920,Fasting,0.0614055798114243,0.225041270558676,1.01181399494566e-07,6.99489931792445,0.225041270558676
1-docosapentaenoyl-gpc (22:5n6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,0,PAT,-0.206792709662691,0,9.10295582430318e-05,4.0408175648496,0
1-docosapentaenoyl-gpc (22:5n6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,15,PAT,-0.440038304856419,-0.233245595193729,9.10295582430318e-05,4.0408175648496,0.233245595193729
1-docosapentaenoyl-gpc (22:5n6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,30,PAT,-0.519172385051717,-0.312379675389026,9.10295582430318e-05,4.0408175648496,0.312379675389026
1-docosapentaenoyl-gpc (22:5n6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,45,PAT,-0.604673223590374,-0.397880513927683,9.10295582430318e-05,4.0408175648496,0.397880513927683
1-docosapentaenoyl-gpc (22:5n6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,60,PAT,-0.333258089812888,-0.126465380150197,9.10295582430318e-05,4.0408175648496,0.126465380150197
1-docosapentaenoyl-gpc (22:5n6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,90,PAT,-0.249539951107652,-0.042747241444961,9.10295582430318e-05,4.0408175648496,0.042747241444961
1-docosapentaenoyl-gpc (22:5n6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,120,PAT,0.0132747460610511,0.220067455723742,9.10295582430318e-05,4.0408175648496,0.220067455723742
1-docosapentaenoyl-gpc (22:5n6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,0,OLTT,0.052661025033681,0,0.0272206303344634,1.56510182227708,0
1-docosapentaenoyl-gpc (22:5n6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,30,OLTT,-0.042437797297916,-0.095098822331597,0.0272206303344634,1.56510182227708,0.095098822331597
1-docosapentaenoyl-gpc (22:5n6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,60,OLTT,0.0807256273814997,0.0280646023478187,0.0272206303344634,1.56510182227708,0.0280646023478187
1-docosapentaenoyl-gpc (22:5n6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,90,OLTT,-0.0861031147589022,-0.138764139792583,0.0272206303344634,1.56510182227708,0.138764139792583
1-docosapentaenoyl-gpc (22:5n6),Metabolon HD4 [nt-ms],Lipids,Lysolipid,TRUE,FALSE,1,120,OLTT,-0.292119696501432,-0.344780721535113,0.0272206303344634,1.56510182227708,0.344780721535113
